,year,quarter,ticker,close,close_quarter_after,forward_return,size,de,roe,roa
479,2024,4,FPT,151.2,119.97,-0.20654761904761898,31.907687174925435,1.0152519727756681,0.2869088635,0.1187874226
480,2015,1,CTG,10.17,11.85,0.16519174041297924,34.10156503596882,10.465813594700064,0.0,0.0
481,2015,2,CTG,11.85,12.1,0.021097046413502074,34.16152928474234,11.609871504909137,0.1038807386,0.0087551489
482,2015,3,CTG,12.1,11.48,-0.0512396694214875,34.19725965133193,11.762857693241646,0.0,0.0
483,2015,4,CTG,11.48,10.12,-0.11846689895470397,34.28965262010963,12.947966034769273,0.0,0.0
484,2016,1,CTG,10.12,10.37,0.024703557312252933,34.305250885843314,12.646470402105617,0.1139605357,0.0085890028
485,2016,2,CTG,10.37,10.46,0.008678881388621162,34.37650427495293,13.286502605223406,0.0,0.0
486,2016,3,CTG,10.46,9.29,-0.11185468451242842,34.43425369818454,13.694035014064525,0.1099543053,0.0077431111
487,2016,4,CTG,9.29,11.64,0.25296017222820244,34.48611276836253,14.065367449624542,0.1178873409,0.007913361
488,2017,1,CTG,11.64,13.03,0.11941580756013725,34.52607915100397,15.888841410180582,0.1147100792,0.0075047813
489,2017,2,CTG,13.03,12.34,-0.05295471987720646,34.57377720138437,16.168758519139406,0.1201710596,0.0075425922
490,2017,3,CTG,12.34,16.15,0.3087520259319285,34.59920511518673,16.056689899138203,0.1225631889,0.0074144434
491,2017,4,CTG,16.15,23.09,0.4297213622291023,34.6295511588843,16.194244505019988,0.1198072117,0.0072736934
492,2018,1,CTG,23.09,16.18,-0.2992637505413599,34.646818727580445,15.836378067924826,0.1240491174,0.0072711642
493,2018,2,CTG,16.18,18.38,0.1359703337453646,34.66990768446575,15.755969827253313,0.0,0.0
494,2018,3,CTG,18.38,12.88,-0.2992383025027203,34.69792933426434,15.770580857861585,0.1147920555,0.0067989178
495,2018,4,CTG,12.88,14.98,0.16304347826086962,34.69091213124492,16.257134337650285,0.0825166285,0.0047921749
496,2019,1,CTG,14.98,13.01,-0.13150867823765022,34.675728968615644,15.353164332698624,0.080139577,0.0047759336
497,2019,2,CTG,13.01,14.11,0.08455034588777854,34.70750192400894,15.328830283932314,0.078272478,0.0046957182
498,2019,3,CTG,14.11,13.95,-0.01133947554925585,34.722937746577,15.055443018645517,0.0858877067,0.0052107581
499,2019,4,CTG,13.95,11.48,-0.17706093189964145,34.754524195356026,15.040076397850033,0.130796871,0.0078679938
500,2020,1,CTG,11.48,14.38,0.2526132404181185,34.73979829114917,14.513670842915618,0.1231782942,0.0077101328
501,2020,2,CTG,14.38,17.72,0.2322670375521556,34.75353027756869,14.299498092069038,0.1429504449,0.0090943789
502,2020,3,CTG,17.72,23.38,0.3194130925507901,34.77084359655857,14.136428228243805,0.1370067319,0.0088457017
503,2020,4,CTG,23.38,27.17,0.1621043627031653,34.83248496300355,14.70809417514704,0.168260967,0.0106063543
504,2021,1,CTG,27.17,35.67,0.3128450496871549,34.83441511090355,13.634438977578833,0.20758222043514252,0.013671962544322014
505,2021,2,CTG,35.67,26.55,-0.255677039529016,34.92608689555169,14.796826360433165,0.1854677754,0.0121077068
506,2021,3,CTG,26.55,30.34,0.14274952919020722,34.90882778169418,14.144250557356834,0.1805922508,0.0117925428
507,2021,4,CTG,30.34,29.04,-0.04284772577455509,34.96500335899695,15.352560990014235,0.1573628965,0.0098076178
508,2022,1,CTG,29.04,23.4,-0.19421487603305787,35.04783856490566,15.925643031791706,0.1291465057,0.0080409727
509,2022,2,CTG,23.4,20.76,-0.11282051282051275,35.06413306675928,15.45288632558432,0.1505372438,0.0092767585
510,2022,3,CTG,20.76,24.39,0.17485549132947975,35.09884328279951,15.499969644323834,0.1553582796,0.0093827613
511,2022,4,CTG,24.39,26.13,0.071340713407134,35.13165482419538,15.704613756360503,0.1662403072,0.0100449029
512,2023,1,CTG,26.13,26.4,0.010332950631458004,35.13978755334351,15.149093711158422,0.1585577156,0.009639872
513,2023,2,CTG,26.4,26.89,0.018560606060606055,35.15940907568059,14.755536550778135,0.1581290875,0.0097229779
514,2023,3,CTG,26.89,27.1,0.007809594644849316,35.17447362825661,14.477532816388374,0.1572301237,0.0098261541
515,2023,4,CTG,27.1,35.55,0.3118081180811807,35.24813644227955,14.933846072756806,0.1699791545,0.0103625882
516,2024,1,CTG,35.55,31.0,-0.12798874824191275,35.26999702307408,14.910365071310327,0.1617335633,0.0102533718
517,2024,2,CTG,31.0,36.95,0.19193548387096793,35.30954935025202,14.896086890990755,0.1573759619,0.0099541455
518,2024,3,CTG,36.95,37.8,0.023004059539918575,35.340684303797886,14.815696642862783,0.1619806236,0.0101955449
519,2024,4,CTG,37.8,41.45,0.09656084656084674,35.408138077106926,15.06270780317618,0.1847695587,0.0114749694
520,2015,1,BVH,27.26,33.67,0.23514306676449004,31.533689003782527,2.8956760924902,0.0,0.0
521,2015,2,BVH,33.67,38.18,0.13394713394713387,31.5587583978189,2.980976897308235,0.0,0.0
522,2015,3,BVH,38.18,43.52,0.13986380303823998,31.611334966726737,3.122222766161437,0.0,0.0
523,2015,4,BVH,43.52,41.06,-0.05652573529411764,31.70169316390401,3.440778927457424,0.0,0.0
524,2016,1,BVH,41.06,49.1,0.19581100828056508,31.769020526095844,3.6302934765670294,0.0879022006,0.0204469464
525,2016,2,BVH,49.1,59.01,0.2018329938900203,31.79559981923948,3.833745469807052,0.0895966986,0.0198670617
526,2016,3,BVH,59.01,48.44,-0.17912218268090152,31.842028689804163,3.9429540833546874,0.0933883445,0.0198017006
527,2016,4,BVH,48.44,49.27,0.01713459950454177,31.92255730134841,4.251980421640306,0.0835666336,0.0170785474
528,2017,1,BVH,49.27,47.86,-0.028617820174548503,31.949942678182328,4.338578081787871,0.0953892846,0.018708114
529,2017,2,BVH,47.86,46.57,-0.026953614709569584,32.04869540281755,4.6579842791879535,0.1153827787,0.0217405499
530,2017,3,BVH,46.57,55.29,0.18724500751556783,32.08287715491514,5.056970179850425,0.1054873023,0.0189004056
531,2017,4,BVH,55.29,80.01,0.4470971242539339,32.14617378112052,5.3207547399979385,0.1104963365,0.0189229283
532,2018,1,BVH,80.01,68.83,-0.13973253343332093,32.229464384549,5.66224418913183,0.1105678918,0.0179044688
533,2018,2,BVH,68.83,84.05,0.2211245096614849,32.24199371046043,5.309016640881669,0.0,0.0
534,2018,3,BVH,84.05,76.33,-0.09185008923259963,32.245980622027986,5.60339559687107,0.0760625123,0.0117538233
535,2018,4,BVH,76.33,81.48,0.06747019520503095,32.36518848420696,6.370700798847877,0.0744837981,0.0108972369
536,2019,1,BVH,81.48,69.3,-0.14948453608247425,32.388821561309214,6.34118192272112,0.0674358224,0.0097713285
537,2019,2,BVH,69.3,64.15,-0.07431457431457422,32.42626129523653,6.529151121827632,0.0618148754,0.008570125
538,2019,3,BVH,64.15,59.65,-0.07014809041309444,32.43359587292337,6.434272239518621,0.076714844,0.010344774
539,2019,4,BVH,59.65,32.17,-0.46068734283319357,32.48503273073663,5.4761466805081325,0.0617055819,0.0090170487
540,2020,1,BVH,32.17,39.56,0.2297171277587815,32.524613725016856,5.665510987810706,0.044500209,0.006375506
541,2020,2,BVH,39.56,42.34,0.07027300303336714,32.557105121626535,5.727450754107129,0.0557454253,0.00820098
542,2020,3,BVH,42.34,58.22,0.37505904581955574,32.60748546901991,5.929520622936931,0.0583462103,0.0087045472
543,2020,4,BVH,58.22,52.58,-0.09687392648574378,32.62337991965126,6.0915454314955975,0.075953653,0.011211996
544,2021,1,BVH,52.58,51.52,-0.020159756561430098,32.61875241974913,5.893409822918807,0.09080708771944046,0.013139447197318077
545,2021,2,BVH,51.52,51.52,0.0,32.63565148683615,5.859965460955784,0.0862750965,0.0124273877
546,2021,3,BVH,51.52,50.1,-0.02756211180124224,32.73792340455397,6.454223803472222,0.0833251118,0.0117697247
547,2021,4,BVH,50.1,55.02,0.09820359281437119,32.763643481842394,6.698363066816568,0.0885305015,0.0120075836
548,2022,1,BVH,55.02,46.97,-0.14631043256997467,32.8447501195914,7.158058614885163,0.085204575,0.0112880168
549,2022,2,BVH,46.97,47.87,0.01916116670215029,32.8952375427374,7.480214917262636,0.0793565315,0.0099784648
550,2022,3,BVH,47.87,44.45,-0.0714434927929809,32.88252651142532,7.238773007140123,0.0756486171,0.0092842659
551,2022,4,BVH,44.45,46.22,0.03982002249718786,32.93735653434143,8.469357309140689,0.0716356845,0.0083573572
552,2023,1,BVH,46.22,42.07,-0.08978797057550836,33.02674203673224,9.109465643896137,0.0741978363,0.0078689927
553,2023,2,BVH,42.07,40.21,-0.044212027573092505,33.02813294129753,8.968525795669839,0.0781090114,0.0079461687
554,2023,3,BVH,40.21,38.6,-0.04003979109674205,33.00302156689252,8.539297467052005,0.0810560207,0.0079505331
555,2023,4,BVH,38.6,41.77,0.0821243523316062,33.03011399518092,8.96557546336699,0.0855405564,0.0084437387
556,2024,1,BVH,41.77,44.95,0.07613119463729956,33.08750214883228,9.240967114837279,0.0827371276,0.0079875216
557,2024,2,BVH,44.95,41.87,-0.06852057842046733,33.089941054605596,9.109967346661932,0.082927993,0.0079763414
558,2024,3,BVH,41.87,50.7,0.21089085263912133,33.10421197774158,9.02908970925169,0.0865213006,0.0082226618
559,2024,4,BVH,50.7,53.3,0.0512820512820511,33.15761414928085,9.663138892211302,0.0960344217,0.0089343386
560,2015,1,BID,8.06,10.72,0.33002481389578153,34.1265973320649,17.96130146130275,0.0,0.0
561,2015,2,BID,10.72,12.03,0.12220149253731338,34.21686429891121,19.55620146389265,0.1621132118,0.0083363264
562,2015,3,BID,12.03,10.46,-0.13050706566916026,34.298183113764786,18.795550382181457,0.0,0.0
563,2015,4,BID,10.46,8.48,-0.1892925430210325,34.37713715366783,19.74947515143508,0.0,0.0
564,2016,1,BID,8.48,8.89,0.048349056603773644,34.38674629306777,18.627486098950346,0.1543751385,0.0075845186
565,2016,2,BID,8.89,8.63,-0.02924634420697414,34.466697660614294,19.94641056388301,0.0,0.0
566,2016,3,BID,8.63,7.59,-0.12050984936268838,34.48788082563054,19.699514216588597,0.1508284364,0.0071764238
567,2016,4,BID,7.59,9.38,0.23583662714097509,34.545389647073584,21.76558723347938,0.1470244317,0.0066099161
568,2017,1,BID,9.38,10.91,0.16311300639658843,34.564689372796224,21.43125469102086,0.1451298722,0.0064628734
569,2017,2,BID,10.91,10.82,-0.008249312557286892,34.63336837505318,21.833740533314504,0.1352072091,0.0060945843
570,2017,3,BID,10.82,14.07,0.3003696857670979,34.65736680766156,23.194303365219255,0.1247671251,0.0054104032
571,2017,4,BID,14.07,23.95,0.7022032693674485,34.72248169805259,23.5309021045928,0.1459848802,0.0061454674
572,2018,1,BID,23.95,14.35,-0.40083507306889354,34.74330187087795,23.150872426537468,0.1451545166,0.0060655587
573,2018,2,BID,14.35,19.42,0.353310104529617,34.776427575809045,22.839645707591394,0.0,0.0
574,2018,3,BID,19.42,18.98,-0.022657054582904235,34.776542608085975,22.61158451292042,0.1611028467,0.0067068393
575,2018,4,BID,18.98,19.75,0.040569020021074875,34.811119682889014,23.007370764425044,0.1423385483,0.0058504402
576,2019,1,BID,19.75,17.49,-0.11443037974683556,34.83363657573946,22.704925123784026,0.1346810184,0.005661108
577,2019,2,BID,17.49,21.74,0.24299599771297897,34.875328589763726,23.337720511451067,0.128477175,0.005371062
578,2019,3,BID,21.74,26.34,0.21159153633854655,34.8932278551406,23.005903834818195,0.1263591344,0.0052616353
579,2019,4,BID,26.34,17.61,-0.33143507972665154,34.93762281776588,18.161321805252307,0.1265992399,0.0059711067
580,2020,1,BID,17.61,21.63,0.22827938671209536,34.907608002968225,17.242166294404097,0.1157404818,0.0055029411
581,2020,2,BID,21.63,23.29,0.07674526121128067,34.907605490593525,17.155812845272532,0.1107414555,0.0056453689
582,2020,3,BID,23.29,27.8,0.1936453413482182,34.92254513244224,17.022997143014138,0.1067635754,0.0058057982
583,2020,4,BID,27.8,24.93,-0.10323741007194243,34.95542533220599,18.011144719843372,0.0889591876,0.0046541089
584,2021,1,BID,24.93,27.42,0.09987966305655838,34.98274876108254,17.94997551398805,0.10368546098470688,0.005593821872025728
585,2021,2,BID,27.42,22.9,-0.16484318016046695,35.03489655176675,18.42478801814485,0.1225683915,0.0064998553
586,2021,3,BID,22.9,27.21,0.1882096069868997,35.061537406119506,18.6083773066604,0.1201559249,0.0062400475
587,2021,4,BID,27.21,31.9,0.1723631018008085,35.10519127369729,19.400687672885752,0.1270082541,0.0064300863
588,2022,1,BID,31.9,24.57,-0.22978056426332283,35.15272041702699,19.567132949994004,0.1326014912,0.0066269825
589,2022,2,BID,24.57,24.86,0.011803011803011687,35.22151594902877,20.074792973440243,0.1459508447,0.0071442705
590,2022,3,BID,24.86,28.31,0.13877715205148822,35.256105188254544,19.301724051489295,0.1749070102,0.0084969443
591,2022,4,BID,28.31,33.88,0.19675026492405534,35.29044136394208,19.34946686388582,0.1906214078,0.0093544949
592,2023,1,BID,33.88,31.79,-0.06168831168831179,35.283977241477395,18.179736435454146,0.196535542,0.0097342838
593,2023,2,BID,31.79,32.52,0.022963195973576767,35.292438841660896,17.613552617779206,0.1897692571,0.0096934566
594,2023,3,BID,32.52,35.87,0.10301353013530123,35.29623765439168,16.909927771129745,0.175847658,0.0092699331
595,2023,4,BID,35.87,43.06,0.200446055199331,35.37203950475025,17.718431871824055,0.1894828352,0.009727331
596,2024,1,BID,43.06,35.74,-0.16999535531816068,35.38409977243177,17.049680898768763,0.1805202316,0.0098550849
597,2024,2,BID,35.74,41.07,0.14913262451035258,35.46346035013351,17.713794503545213,0.1806127058,0.0098393228
598,2024,3,BID,41.07,37.55,-0.08570732895057231,35.48500693410463,17.60724989810723,0.178286575,0.009624827
599,2024,4,BID,37.55,38.75,0.031957390146471365,35.55429393711396,18.051622728203046,0.187767754,0.0099335136
600,2015,1,SHB,2.59,2.47,-0.04633204633204624,32.74258649580608,14.537437777251103,0.0,0.0
601,2015,2,SHB,2.47,2.16,-0.1255060728744939,32.80938547350517,15.37844789571535,0.0743621105,0.0047319536
602,2015,3,SHB,2.16,2.1,-0.02777777777777779,32.84219336017981,15.551965271095181,0.0,0.0
603,2015,4,SHB,2.1,2.1,0.0,32.95288178120019,17.193159606602613,0.0,0.0
604,2016,1,SHB,2.1,1.97,-0.06190476190476191,32.94733060414907,16.631795700020582,0.0789386295,0.0045888531
605,2016,2,SHB,1.97,1.48,-0.24873096446700504,32.98707407388418,17.190626743840646,0.0,0.0
606,2016,3,SHB,1.48,1.59,0.07432432432432434,33.00169568757453,16.97440376239011,0.0736755586,0.0040936425
607,2016,4,SHB,1.59,1.98,0.24528301886792447,33.08969482727281,16.678667621442088,0.0745986368,0.004163885
608,2017,1,SHB,1.98,2.63,0.3282828282828283,33.14408882515335,17.42208804128135,0.0737036627,0.0040794461
609,2017,2,SHB,2.63,2.77,0.05323193916349811,33.15143650741853,17.021546286150144,0.0875610778,0.0048572425
610,2017,3,SHB,2.77,3.22,0.16245487364620947,33.208106868298856,18.754892022013344,0.1017386755,0.0055092661
611,2017,4,SHB,3.22,4.81,0.4937888198757763,33.25862017182196,17.697825643772603,0.1102416939,0.0059202033
612,2018,1,SHB,4.81,3.06,-0.3638253638253638,33.29017093847257,17.872518943421703,0.118407263,0.0062890724
613,2018,2,SHB,3.06,3.39,0.10784313725490202,33.347818478308774,18.564783169689434,0.0,0.0
614,2018,3,SHB,3.39,2.68,-0.20943952802359878,33.333795372503666,17.668097109487274,0.1019390984,0.0053789228
615,2018,4,SHB,2.68,2.79,0.041044776119402826,33.409721252232394,18.53260023246636,0.1078089459,0.0054894377
616,2019,1,SHB,2.79,2.53,-0.0931899641577062,33.43948092192531,18.51887485772735,0.1091593378,0.0056489472
617,2019,2,SHB,2.53,2.46,-0.02766798418972327,33.465676226846945,18.629851961565656,0.1241107148,0.0064148186
618,2019,3,SHB,2.46,2.42,-0.016260162601625994,33.509425651633464,18.625463842914026,0.1364912701,0.0069716314
619,2019,4,SHB,2.42,5.5,1.272727272727273,33.532678919010095,18.542888774902153,0.1387997552,0.0070233363
620,2020,1,SHB,5.5,5.86,0.06545454545454543,33.541768338693664,18.21343215461693,0.1381302688,0.0070843699
621,2020,2,SHB,5.86,6.94,0.1843003412969284,33.60065429087844,16.144697701021123,0.1285840071,0.0068438211
622,2020,3,SHB,6.94,7.66,0.10374639769452454,33.62728969517344,15.833838203826506,0.1293080259,0.0071611973
623,2020,4,SHB,7.66,11.58,0.5117493472584855,33.65427018313138,15.927626628516055,0.1225570069,0.0067023997
624,2021,1,SHB,11.58,14.22,0.2279792746113991,33.66747721446036,15.336166940408317,0.14240212738513947,0.00847678817808628
625,2021,2,SHB,14.22,13.18,-0.07313642756680738,33.759804349177486,16.27659182110316,0.1572261404,0.0093327051
626,2021,3,SHB,13.18,13.66,0.036418816388467334,33.77218777908887,15.199293395404988,0.178072176,0.0106800896
627,2021,4,SHB,13.66,13.11,-0.04026354319180092,33.858656744380234,13.198747986398748,0.168116125,0.0108936116
628,2022,1,SHB,13.11,8.27,-0.3691838291380626,33.876261834018685,12.632200825684842,0.1936751621,0.0128151218
629,2022,2,SHB,8.27,7.63,-0.07738814993954046,33.88903480866095,12.079415752812448,0.1990118069,0.0140771217
630,2022,3,SHB,7.63,7.01,-0.0812581913499345,33.9011774909485,11.497210908558964,0.2097654626,0.015757631
631,2022,4,SHB,7.01,7.57,0.07988587731811703,33.94339297983224,11.895257581394905,0.1970754398,0.0146172222
632,2023,1,SHB,7.57,8.81,0.1638044914134742,33.976997524197614,11.445936643868807,0.1874871368,0.0147404772
633,2023,2,SHB,8.81,9.23,0.047673098751418896,34.003094138853825,11.29208803663462,0.177093934,0.0141395935
634,2023,3,SHB,9.23,8.98,-0.02708559046587211,34.020754466411134,11.028561491607114,0.1587424331,0.012803217
635,2023,4,SHB,8.98,9.48,0.055679287305122394,34.07741491607457,11.638862161337803,0.157517018,0.0124896894
636,2024,1,SHB,9.48,9.48,0.0,34.06258423696142,10.679818293662692,0.1558162728,0.0128236945
637,2024,2,SHB,9.48,9.55,0.007383966244725704,34.12305142748536,10.762856559429624,0.1558791297,0.0129746419
638,2024,3,SHB,9.55,8.9,-0.0680628272251309,34.16537233784553,11.347512636932576,0.1454292365,0.012021631
639,2024,4,SHB,8.9,12.0,0.348314606741573,34.24772608163256,11.872606486013895,0.1723643549,0.0135298878
